noname,Крёкшино,ж/д станция, ж/д станция Крёкшино,55.5780364,37.1102219
noname,Бескудниково,ж/д станция, ж/д станция Бескудниково,55.881596,37.569985
noname,Марк,ж/д станция, ж/д станция Марк,55.9042563,37.5385279
noname,Красный Строитель,ж/д станция, ж/д станция Красный Строитель,55.5891873,37.6144725
noname,Люберцы I,ж/д станция, ж/д станция Люберцы I,55.6826626,37.8974801
noname,Люберцы II,ж/д станция, ж/д станция Люберцы II,55.6726335,37.9334926
noname,Манихино I,ж/д станция, ж/д станция Манихино I,55.890439,36.9294049
noname,Металлург,ж/д станция, ж/д станция Металлург,55.769444,38.46854
noname,Перово,ж/д станция, ж/д станция Перово,55.7358854,37.7634827
noname,Михнево,ж/д станция, ж/д станция Михнево,55.120934,37.960949
noname,Фили,ж/д станция, ж/д станция Фили,55.7445783,37.5144841
noname,Кусково,ж/д станция, ж/д станция Кусково,55.739365,37.7943416
noname,Узуново,ж/д станция, ж/д станция Узуново,54.5450042,38.6196441
noname,Барыбино,ж/д станция, ж/д станция Барыбино,55.269441,37.896001
noname,Белые Столбы,ж/д станция, ж/д станция Белые Столбы,55.333534,37.8508121
noname,Тушино,ж/д станция, ж/д станция Тушино,55.8271583,37.4408985
noname,Домодедово,ж/д станция, ж/д станция Домодедово,55.439345,37.7730116
noname,Дурово,ж/д станция, ж/д станция Дурово,55.064861,38.851242
noname,Ключёвка,ж/д станция, ж/д станция Ключёвка,,
noname,Маклец,ж/д станция, ж/д станция Маклец,54.0698434,38.1408463
noname,Северная,ж/д станция, ж/д станция Северная,,
noname,Урванка,ж/д станция, ж/д станция Урванка,54.0245672,38.2555577
noname,Новомосковская 1,ж/д станция, ж/д станция Новомосковская 1,54.0109831,38.2710563
noname,Черепеть,ж/д станция, ж/д станция Черепеть,54.1012591,36.3465522
noname,Листвянка,ж/д станция, ж/д станция Листвянка,54.511186,39.976072
noname,Сасово,ж/д станция, ж/д станция Сасово,54.3467399,41.929937
noname,Денежниково,ж/д станция, ж/д станция Денежниково,,
noname,Лесок,ж/д станция, ж/д станция Лесок,54.5858955,39.795887
noname,Стенькино I,ж/д станция, ж/д станция Стенькино I,54.546462,39.747298
noname,Дягилево,ж/д станция, ж/д станция Дягилево,54.657522,39.630273
noname,Дивово,ж/д станция, ж/д станция Дивово,54.821065,39.448365
noname,Рязань II,ж/д станция, ж/д станция Рязань II,54.6285968,39.7006827
noname,Шевцово,ж/д станция, ж/д станция Шевцово,54.3748446,39.8674791
noname,Макеево-Московское,ж/д станция, ж/д станция Макеево-Московское,54.661549,39.117794
noname,Рыбное,ж/д станция, ж/д станция Рыбное,54.729835,39.5050371
noname,Семлёво,ж/д станция, ж/д станция Семлёво,55.1469624,33.9975213
noname,Тула I Курская,ж/д станция, ж/д станция Тула I Курская,54.1990623,37.5775275
noname,Хотынец,ж/д станция, ж/д станция Хотынец,53.1204887,35.3921716
noname,Сещинская,ж/д станция, ж/д станция Сещинская,53.736819,33.334386
noname,Москва-Товарная-Павелецкая,ж/д станция, ж/д станция Москва-Товарная-Павелецкая,55.7179461,37.6434537
noname,Старожилово,ж/д станция, ж/д станция Старожилово,54.2808363,39.929708
noname,Кашин,ж/д станция, ж/д станция Кашин,57.352925,37.5898629
noname,Брянск-Северный,ж/д станция, ж/д станция Брянск-Северный,53.338016,34.4972529
noname,Пунка,ж/д станция, ж/д станция Пунка,53.3717649,34.4799848
noname,Фокино,ж/д станция, ж/д станция Фокино,53.442553,34.401991
noname,Любохна,ж/д станция, ж/д станция Любохна,53.5025737,34.3814053
noname,Брянск-Льговский,ж/д станция, ж/д станция Брянск-Льговский,53.2137461,34.4090774
noname,Морево,ж/д станция, ж/д станция Морево,,
noname,Орджоникидзеград,ж/д станция, ж/д станция Орджоникидзеград,53.314465,34.308299
noname,Дубровка,ж/д станция, ж/д станция Дубровка,53.6893419,33.4987306
noname,Выгоничи,ж/д станция, ж/д станция Выгоничи,53.096905,34.074971
noname,Пильшино,ж/д станция, ж/д станция Пильшино,53.0703136,33.9456164
noname,Перевлес,ж/д станция, ж/д станция Перевлес,54.339871,40.187044
noname,Проня,ж/д станция, ж/д станция Проня,54.2982674,40.2438417
noname,Старое Юрьево,ж/д станция, ж/д станция Старое Юрьево,53.308085,40.6870191
noname,Алексин,ж/д станция, ж/д станция Алексин,54.5002762,37.0783954
noname,Суходол,ж/д станция, ж/д станция Суходол,,
noname,Дедилово,ж/д станция, ж/д станция Дедилово,54.022035,38.046073
noname,Арсеньево,ж/д станция, ж/д станция Арсеньево,,
noname,Дворики,ж/д станция, ж/д станция Дворики,,
noname,Птань,ж/д станция, ж/д станция Птань,53.4575672,38.4208812
noname,Средняя,ж/д станция, ж/д станция Средняя,,
noname,Шелухово,ж/д станция, ж/д станция Шелухово,54.2817697,40.547063
noname,Шилово,ж/д станция, ж/д станция Шилово,54.3212599,40.8890226
noname,Тумская,ж/д станция, ж/д станция Тумская,55.1441353,40.5346754
noname,Чернец,ж/д станция, ж/д станция Чернец,,
noname,Авиационная,ж/д станция, ж/д станция Авиационная,55.420326,37.8326681
noname,Збродово,ж/д станция, ж/д станция Збродово,54.1410586,36.5117421
noname,Игоревская,ж/д станция, ж/д станция Игоревская,55.4560425,33.2862756
noname,168 км,ж/д станция, ж/д станция 168 км,,
noname,Балабаново,ж/д станция, ж/д станция Балабаново,55.178865,36.6628469
noname,Малоярославец,ж/д станция, ж/д станция Малоярославец,55.0077453,36.4802314
noname,Шемякино,ж/д станция, ж/д станция Шемякино,55.053529,36.553693
noname,Ерденево,ж/д станция, ж/д станция Ерденево,54.924133,36.391014
noname,Горенская,ж/д станция, ж/д станция Горенская,54.611986,36.138297
noname,Воротынск,ж/д станция, ж/д станция Воротынск,54.4670466,36.0407707
noname,Живодовка,ж/д станция, ж/д станция Живодовка,54.022889,35.2175341
noname,Думиничи,ж/д станция, ж/д станция Думиничи,53.89616,35.13995
noname,Зикеево,ж/д станция, ж/д станция Зикеево,,
noname,Палики,ж/д станция, ж/д станция Палики,53.8437549,34.9831446
noname,Березовский,ж/д станция, ж/д станция Березовский,,
noname,Судимир,ж/д станция, ж/д станция Судимир,53.60867,34.78937
noname,Владимирский Тупик,ж/д станция, ж/д станция Владимирский Тупик,55.6926235,33.3107369
noname,Карасёво,ж/д станция, ж/д станция Карасёво,,
noname,Яганово,ж/д станция, ж/д станция Яганово,55.09243,38.277715
noname,Лукино,ж/д станция, ж/д станция Лукино,55.856367,36.879849
noname,Манихино II,ж/д станция, ж/д станция Манихино II,55.912106,36.962582
noname,Туманово,ж/д станция, ж/д станция Туманово,55.425521,34.644837
noname,Балашиха,ж/д станция, ж/д станция Балашиха,55.8097906,37.949475
noname,Москва-Пассажирская-Смоленская,ж/д станция, ж/д станция Москва-Пассажирская-Смоленская,55.776913,37.581465
noname,Москва-Бутырская,ж/д станция, ж/д станция Москва-Бутырская,55.8175702,37.603106
noname,Москва-Пассажирская-Киевская,ж/д станция, ж/д станция Москва-Пассажирская-Киевская,55.7430872,37.5667304
noname,Хрущёво,ж/д станция, ж/д станция Хрущёво,54.174375,39.9917901
noname,Узловая II,ж/д станция, ж/д станция Узловая II,53.9756922,38.1747813
noname,Алпатьево,ж/д станция, ж/д станция Алпатьево,54.88013,39.324232
noname,Ступино,ж/д станция, ж/д станция Ступино,54.908665,38.078623
noname,Нижнемальцево,ж/д станция, ж/д станция Нижнемальцево,54.274321,41.689038
noname,Детская,ж/д станция, ж/д станция Детская,55.9683326,37.9610662
noname,ост.п.101 км,ж/д станция, ж/д станция ост.п.101 км,,
noname,Янушево,ж/д станция, ж/д станция Янушево,,
noname,ост.п.105 км,ж/д станция, ж/д станция ост.п.105 км,,
noname,Богатищево,ж/д станция, ж/д станция Богатищево,54.679457,38.528108
noname,Сычёво,ж/д станция, ж/д станция Сычёво,,
noname,40 км,ж/д станция, ж/д станция 40 км,59.591088,30.522962
noname,Селиваново,ж/д станция, ж/д станция Селиваново,,
noname,Пожитково,ж/д станция, ж/д станция Пожитково,55.440845,36.803833
noname,Фаянсовая,ж/д станция, ж/д станция Фаянсовая,54.0648342,34.3742422
noname,Беклемишево,ж/д станция, ж/д станция Беклемишево,52.1114855,112.6896923
noname,Берендеево,ж/д станция, ж/д станция Берендеево,56.59673,39.0221439
noname,Деболовская,ж/д станция, ж/д станция Деболовская,57.092869,39.2969931
noname,Итларь,ж/д станция, ж/д станция Итларь,56.858845,39.289074
noname,Петровск,ж/д станция, ж/д станция Петровск,57.002674,39.2734569
noname,Ростов-Ярославский,ж/д станция, ж/д станция Ростов-Ярославский,57.1975757,39.4076039
noname,Рязанцево,ж/д станция, ж/д станция Рязанцево,56.7085771,39.2119627
noname,Сильницы,ж/д станция, ж/д станция Сильницы,56.9307215,39.2902616
noname,Шушково,ж/д станция, ж/д станция Шушково,56.620346,39.116783
noname,Козьмодемьянск,ж/д станция, ж/д станция Козьмодемьянск,,
noname,Коромыслово,ж/д станция, ж/д станция Коромыслово,,
noname,Разъезд 3 км,ж/д станция, ж/д станция Разъезд 3 км,,
noname,Стрелка,ж/д станция, ж/д станция Стрелка,,
noname,Балакирево,ж/д станция, ж/д станция Балакирево,56.5070719,38.849712
noname,Жилёво,ж/д станция, ж/д станция Жилёво,54.985928,38.0317081
noname,"Парк Патриот""""",ж/д станция," ж/д станция Парк Патриот""""",55.5773501,36.8346532
noname,Калязин Пост,ж/д станция, ж/д станция Калязин Пост,57.2044155,37.7682419
noname,Осиногорск,ж/д станция, ж/д станция Осиногорск,63.6005864,53.8983283
noname,Панино,ж/д станция, ж/д станция Панино,,
noname,Базево,ж/д станция, ж/д станция Базево,53.468764,41.6606989
noname,Ракша,ж/д станция, ж/д станция Ракша,,
noname,Одринская,ж/д станция, ж/д станция Одринская,53.1402272,35.1814484
noname,Дятьково,ж/д станция, ж/д станция Дятьково,53.6099441,34.3243591
noname,Спирово,ж/д станция, ж/д станция Спирово,57.4213975,34.9956476
noname,Иваново-сортировочное,ж/д станция, ж/д станция Иваново-сортировочное,57.0174506,40.9797547
noname,Ворсино,ж/д станция, ж/д станция Ворсино,55.240293,36.667492
noname,Калуга II,ж/д станция, ж/д станция Калуга II,54.5390787,36.1279472
noname,Обнинское,ж/д станция, ж/д станция Обнинское,55.0922114,36.6176107
noname,Тихонова Пустынь,ж/д станция, ж/д станция Тихонова Пустынь,54.640614,36.152203
noname,Сухиничи-Узловые,ж/д станция, ж/д станция Сухиничи-Узловые,54.1176159,35.3427655
noname,Козёлкино,ж/д станция, ж/д станция Козёлкино,53.3376672,34.5577278
noname,Мальцевская,ж/д станция, ж/д станция Мальцевская,53.281857,34.3841279
noname,Полпинская,ж/д станция, ж/д станция Полпинская,53.2518366,34.4618421
noname,Стяжное,ж/д станция, ж/д станция Стяжное,53.113565,34.4282979
noname,Пурлово,ж/д станция, ж/д станция Пурлово,54.732033,38.384472
noname,Серебряные Пруды,ж/д станция, ж/д станция Серебряные Пруды,54.459032,38.72211
noname,Виленки,ж/д станция, ж/д станция Виленки,54.294084,38.898133
noname,Цементная (недейств.),ж/д станция, ж/д станция Цементная (недейств.),,
noname,Михайлов,ж/д станция, ж/д станция Михайлов,54.2244721,39.0128095
noname,Павелец-Тульский,ж/д станция, ж/д станция Павелец-Тульский,53.787464,39.240779
noname,Чучково,ж/д станция, ж/д станция Чучково,54.2829103,41.4312052
noname,Богоявленск,ж/д станция, ж/д станция Богоявленск,53.25087,40.29184
noname,Гротовский,ж/д станция, ж/д станция Гротовский,53.53331,39.5273
noname,Заново,ж/д станция, ж/д станция Заново,,
noname,Раненбург,ж/д станция, ж/д станция Раненбург,53.2519342,39.9582472
noname,Спасское,ж/д станция, ж/д станция Спасское,,
noname,Лужковская,ж/д станция, ж/д станция Лужковская,54.039127,39.108498
noname,Западная,ж/д станция, ж/д станция Западная,,
noname,Белёв,ж/д станция, ж/д станция Белёв,53.818237,36.123862
noname,Скуратово,ж/д станция, ж/д станция Скуратово,53.564915,37.030168
noname,Агрегатная,ж/д станция, ж/д станция Агрегатная,,
noname,Топиллы,ж/д станция, ж/д станция Топиллы,53.712558,39.3054519
noname,Вековка,ж/д станция, ж/д станция Вековка,55.499903,40.803437
noname,Карьерная,ж/д станция, ж/д станция Карьерная,,
noname,ГРЭС,ж/д станция, ж/д станция ГРЭС,,
noname,Парк ТЭЦ,ж/д станция, ж/д станция Парк ТЭЦ,,
noname,Брянск-Восточный,ж/д станция, ж/д станция Брянск-Восточный,53.226231,34.445086
noname,Шереметьево 1,ж/д станция, ж/д станция Шереметьево 1,55.9813465,37.4142166
noname,Шереметьево 2,ж/д станция, ж/д станция Шереметьево 2,55.963336,37.4106091
noname,Калашниково,ж/д станция, ж/д станция Калашниково,57.279498,35.216601
noname,Владимир,ж/д станция, ж/д станция Владимир,56.1301546,40.4202552
noname,Баловинки,ж/д станция, ж/д станция Баловинки,,
noname,Карачарово,ж/д станция, ж/д станция Карачарово,55.732671,37.7384467
noname,Детково,ж/д станция, ж/д станция Детково,55.22114,37.516256
noname,Свень,ж/д станция, ж/д станция Свень,53.176596,34.361157
noname,Аэропорт Внуково,ж/д станция, ж/д станция Аэропорт Внуково,55.6060388,37.2886189
noname,Калязин,ж/д станция, ж/д станция Калязин,57.233827,37.833031
noname,Белый Городок,ж/д станция, ж/д станция Белый Городок,56.9491978,37.534574
noname,Савёлово,ж/д станция, ж/д станция Савёлово,56.8559238,37.3766038
noname,Углич,ж/д станция, ж/д станция Углич,57.507266,38.3261531
noname,Ряжск I,ж/д станция, ж/д станция Ряжск I,53.7082851,40.1039623
noname,Солнечная,ж/д станция, ж/д станция Солнечная,,
noname,Очаково I,ж/д станция, ж/д станция Очаково I,55.6836979,37.4513391
noname,Ушинский,ж/д станция, ж/д станция Ушинский,,
noname,Остафьево (строится),ж/д станция, ж/д станция Остафьево (строится),,
noname,Косино,ж/д станция, ж/д станция Косино,,
noname,Улица Дмитриевского,ж/д станция, ж/д станция Улица Дмитриевского,55.6986057,37.8644003
noname,Лухмановская,ж/д станция, ж/д станция Лухмановская,55.708505,37.900959
noname,Некрасовка,ж/д станция, ж/д станция Некрасовка,,
noname,Ржев-Балтийский,ж/д станция, ж/д станция Ржев-Балтийский,56.23966,34.3206884
noname,Санино,ж/д станция, ж/д станция Санино,56.001313,38.91016
noname,Черусти II,ж/д станция, ж/д станция Черусти II,55.5425717,40.0049576
noname,Славянский бульвар,ж/д станция, ж/д станция Славянский бульвар,55.729602,37.470814
noname,Мшанка,ж/д станция, ж/д станция Мшанка,,
noname,Кремлёво,ж/д станция, ж/д станция Кремлёво,53.835986,39.1999541
noname,Миллионная,ж/д станция, ж/д станция Миллионная,,
noname,Говорово,ж/д станция, ж/д станция Говорово,55.6607055,37.4175189
noname,Желтухино,ж/д станция, ж/д станция Желтухино,53.7692202,39.8090186
noname,Брикетная,ж/д станция, ж/д станция Брикетная,,
noname,Скопин,ж/д станция, ж/д станция Скопин,53.8248181,39.5760631
noname,Вослебово,ж/д станция, ж/д станция Вослебово,53.8497674,39.4968873
noname,Павелец-Сызранский,ж/д станция, ж/д станция Павелец-Сызранский,53.7894947,39.2455491
noname,Катино,ж/д станция, ж/д станция Катино,,
noname,Ж/Д ВОКЗАЛ,ж/д станция, ж/д станция Ж/Д ВОКЗАЛ,59.9196753,30.3294997
Савёловское направление,Лобня,ж/д станция,Савёловское направление  ж/д станция Лобня,56.0278925,37.4868295
Савёловское направление,Икша,ж/д станция,Савёловское направление  ж/д станция Икша,56.171879,37.510275
Савёловское направление,Вербилки,ж/д станция,Савёловское направление  ж/д станция Вербилки,56.539774,37.560902
Савёловское направление,Дмитров,ж/д станция,Савёловское направление  ж/д станция Дмитров,56.337567,37.5110011
Савёловское направление,Каналстрой,ж/д станция,Савёловское направление  ж/д станция Каналстрой,56.383847,37.5160179
Савёловское направление,Яхрома,ж/д станция,Савёловское направление  ж/д станция Яхрома,56.286544,37.502728
Савёловское направление,Катуар,ж/д станция,Савёловское направление  ж/д станция Катуар,56.090008,37.503899
Савёловское направление,Новодачная,платформа,Савёловское направление  платформа Новодачная,55.924435,37.5276548
Савёловское направление,Долгопрудная,платформа,Савёловское направление  платформа Долгопрудная,55.9384746,37.5206242
Савёловское направление,Водники,платформа,Савёловское направление  платформа Водники,55.953359,37.5111654
Савёловское направление,Хлебниково,платформа,Савёловское направление  платформа Хлебниково,55.970619,37.5045442
Савёловское направление,Шереметьевская,платформа,Савёловское направление  платформа Шереметьевская,55.9838866,37.4986609
Савёловское направление,Луговая,платформа,Савёловское направление  платформа Луговая,56.048901,37.4924727
Савёловское направление,Некрасовская,платформа,Савёловское направление  платформа Некрасовская,56.074864,37.4961449
Савёловское направление,Трудовая,платформа,Савёловское направление  платформа Трудовая,56.12088,37.5149268
Савёловское направление,Морозки,платформа,Савёловское направление  платформа Морозки,56.207375,37.526844
Савёловское направление,Турист,платформа,Савёловское направление  платформа Турист,56.243512,37.5124527
Савёловское направление,75 км,платформа,Савёловское направление  платформа 75 км,56.418056,37.498019
Савёловское направление,Орудьево,платформа,Савёловское направление  платформа Орудьево,56.443623,37.516045
Савёловское направление,94 км,платформа,Савёловское направление  платформа 94 км,56.580265,37.567741
Савёловское направление,Власово,платформа,Савёловское направление  платформа Власово,56.639414,37.5622091
Савёловское направление,Талдом,станция,Савёловское направление  станция Талдом,56.7268599,37.517472
Савёловское направление,Лебзино,платформа,Савёловское направление  платформа Лебзино,56.769569,37.418632
Савёловское направление,Аэропорт Шереметьево,ж/д станция,Савёловское направление  ж/д станция Аэропорт Шереметьево,55.9642064,37.4179037
Савёловское направление,Депо,платформа,Савёловское направление  платформа Депо,55.674248,37.7284049
Савёловское направление,Пристань Дмитров,ж/д станция,Савёловское направление  ж/д станция Пристань Дмитров,56.337567,37.5110011
Савёловское направление,им. Барсученко,платформа,Савёловское направление  платформа им. Барсученко,56.418056,37.498019
Савёловское направление,Соревнование,Разъезд,Савёловское направление  Разъезд Соревнование,56.529091,37.428547
Савёловское направление,Запрудная,платформа,Савёловское направление  платформа Запрудная,56.5604663,37.3931231
Савёловское направление,Темпы,платформа,Савёловское направление  платформа Темпы,56.635313,37.297398
Савёловское направление,Мельдино,платформа,Савёловское направление  платформа Мельдино,56.65896,37.2613101
Савёловское направление,119 км,платформа,Савёловское направление  платформа 119 км,,
Савёловское направление,122 км(Карманово),платформа,Савёловское направление  платформа 122 км(Карманово),,
Савёловское направление,Большая Волга,ж/д станция,Савёловское направление  ж/д станция Большая Волга,56.7271955,37.1372353
Савёловское направление,Дубна,ж/д станция,Савёловское направление  ж/д станция Дубна,56.746061,37.2006389
Савёловское направление,Талдом-Савёловский,ж/д станция,Савёловское направление  ж/д станция Талдом-Савёловский,,
Горьковское направление,Железнодорожная,ж/д станция,Горьковское направление  ж/д станция Железнодорожная,55.7513003,38.0082967
Горьковское направление,Электроугли,ж/д станция,Горьковское направление  ж/д станция Электроугли,55.730179,38.202324
Горьковское направление,Фрязево,ж/д станция,Горьковское направление  ж/д станция Фрязево,55.73233,38.465485
Горьковское направление,Павловский Посад,ж/д станция,Горьковское направление  ж/д станция Павловский Посад,55.7759753,38.6746033
Горьковское направление,Дрезна,ж/д станция,Горьковское направление  ж/д станция Дрезна,55.748123,38.853085
Горьковское направление,Купавна,ж/д станция,Горьковское направление  ж/д станция Купавна,55.753251,38.121248
Горьковское направление,Реутово,ж/д станция,Горьковское направление  ж/д станция Реутово,55.7530144,37.8613701
Горьковское направление,Никольское,платформа,Горьковское направление  платформа Никольское,55.7596515,37.8977427
Горьковское направление,Салтыковская,платформа,Горьковское направление  платформа Салтыковская,55.7579099,37.9223177
Горьковское направление,Кучино,платформа,Горьковское направление  платформа Кучино,55.751313,37.9542967
Горьковское направление,Чёрное,платформа,Горьковское направление  платформа Чёрное,55.753123,38.0602273
Горьковское направление,Заря,платформа,Горьковское направление  платформа Заря,55.7536864,38.08321
Горьковское направление,33 км,платформа,Горьковское направление  платформа 33 км,55.743984,38.1531261
Горьковское направление,Храпуново,ж/д станция,Горьковское направление  ж/д станция Храпуново,55.721055,38.3474219
Горьковское направление,Есино,платформа,Горьковское направление  платформа Есино,55.720295,38.378376
Горьковское направление,Казанское,платформа,Горьковское направление  платформа Казанское,,
Горьковское направление,Вохна,платформа,Горьковское направление  платформа Вохна,55.769461,38.630572
Горьковское направление,Назарьево,платформа,Горьковское направление  платформа Назарьево,55.7558705,38.7777545
Горьковское направление,Кабаново,платформа,Горьковское направление  платформа Кабаново,55.7612524,38.9315299
Горьковское направление,87 км,платформа,Горьковское направление  платформа 87 км,55.773554,38.95634
Горьковское направление,Крутое,платформа,Горьковское направление  платформа Крутое,55.811062,39.0058871
Горьковское направление,Воиново,платформа,Горьковское направление  платформа Воиново,,
Горьковское направление,Стройка,ж/д станция,Горьковское направление  ж/д станция Стройка,55.7807988,37.8623362
Горьковское направление,Горенки,платформа,Горьковское направление  платформа Горенки,55.805761,37.919596
Горьковское направление,Балашиха,ж/д станция,Горьковское направление  ж/д станция Балашиха,55.8097906,37.949475
Горьковское направление,30 км,платформа,Горьковское направление  платформа 30 км,,
Горьковское направление,43 км,платформа,Горьковское направление  платформа 43 км,55.722221,38.291435
Горьковское направление,Металлург,платформа,Горьковское направление  платформа Металлург,,
Горьковское направление,Электросталь,ж/д станция,Горьковское направление  ж/д станция Электросталь,55.786449,38.460945
Горьковское направление,Машиностроитель,платформа,Горьковское направление  платформа Машиностроитель,55.800797,38.454758
Горьковское направление,Ногинск,ж/д станция,Горьковское направление  ж/д станция Ногинск,55.85093,38.4433917
Горьковское направление,Захарово,платформа,Горьковское направление  платформа Захарово,55.872774,38.46777
Горьковское направление,Центральная станция Ногинского ППЖТ,ж/д станция,Горьковское направление  ж/д станция Центральная станция Ногинского ППЖТ,55.85093,38.4433917
Горьковское направление,Рузино,ж/д станция,Горьковское направление  ж/д станция Рузино,55.7574935,37.6611133
Горьковское направление,Починки,ж/д станция,Горьковское направление  ж/д станция Починки,,
Горьковское направление,Чёрноголовка,ж/д станция,Горьковское направление  ж/д станция Чёрноголовка,55.872774,38.46777
Горьковское направление,Ленская,платформа,Горьковское направление  платформа Ленская,55.774272,38.6998641
Горьковское направление,Ковригино,платформа,Горьковское направление  платформа Ковригино,55.793397,38.719359
Горьковское направление,14 км,платформа,Горьковское направление  платформа 14 км,55.864357,38.782928
Горьковское направление,Электрогорск,ж/д станция,Горьковское направление  ж/д станция Электрогорск,55.882797,38.7868801
Горьковское направление,Орехово-Зуево,ж/д станция,Горьковское направление  ж/д станция Орехово-Зуево,55.7954164,38.9752345
Горьковское направление,Пост 97 км,ж/д станция,Горьковское направление  ж/д станция Пост 97 км,,
Смоленское направление,Голицыно,ж/д станция,Смоленское направление  ж/д станция Голицыно,55.61572,36.9872903
Смоленское направление,Дорохово,ж/д станция,Смоленское направление  ж/д станция Дорохово,55.54642,36.371792
Смоленское направление,Бородино,ж/д станция,Смоленское направление  ж/д станция Бородино,55.495412,35.86122
Смоленское направление,Петелино,ж/д станция,Смоленское направление  ж/д станция Петелино,55.602599,36.823327
Смоленское направление,Тучково,ж/д станция,Смоленское направление  ж/д станция Тучково,55.597621,36.469085
Смоленское направление,Кубинка I,ж/д станция,Смоленское направление  ж/д станция Кубинка I,55.579274,36.691617
Смоленское направление,Уваровка,ж/д станция,Смоленское направление  ж/д станция Уваровка,55.532536,35.609825
Смоленское направление,Можайск,ж/д станция,Смоленское направление  ж/д станция Можайск,55.4943524,36.0322519
Смоленское направление,Пионерская,платформа,Смоленское направление  платформа Пионерская,55.665262,37.212103
Смоленское направление,Одинцово,ж/д станция,Смоленское направление  ж/д станция Одинцово,55.672194,37.2815413
Смоленское направление,Немчиновка,платформа,Смоленское направление  платформа Немчиновка,55.7157135,37.3748821
Смоленское направление,Трёхгорка,платформа,Смоленское направление  платформа Трёхгорка,55.7000099,37.3425569
Смоленское направление,Баковка,платформа,Смоленское направление  платформа Баковка,55.6827723,37.3149155
Смоленское направление,Отрадное,платформа,Смоленское направление  платформа Отрадное,55.667783,37.2506341
Смоленское направление,Перхушково,платформа,Смоленское направление  платформа Перхушково,55.661263,37.1836881
Смоленское направление,Здравница,платформа,Смоленское направление  платформа Здравница,55.650164,37.151525
Смоленское направление,Жаворонки,платформа,Смоленское направление  платформа Жаворонки,55.6419184,37.0987296
Смоленское направление,Дачное,платформа,Смоленское направление  платформа Дачное,55.635962,37.0667481
Смоленское направление,Малые Вязёмы,платформа,Смоленское направление  платформа Малые Вязёмы,55.626397,37.029567
Смоленское направление,Сушкинская,платформа,Смоленское направление  платформа Сушкинская,55.610992,36.8724129
Смоленское направление,Часцовская,платформа,Смоленское направление  платформа Часцовская,55.596217,36.787673
Смоленское направление,Портновская,платформа,Смоленское направление  платформа Портновская,55.58897,36.7455019
Смоленское направление,Чапаевка,платформа,Смоленское направление  платформа Чапаевка,55.579036,36.635369
Смоленское направление,Полушкино,платформа,Смоленское направление  платформа Полушкино,55.585213,36.568353
Смоленское направление,Санаторная,платформа,Смоленское направление  платформа Санаторная,55.590755,36.534357
Смоленское направление,Театральная,платформа,Смоленское направление  платформа Театральная,55.584809,36.448056
Смоленское направление,Садовая,платформа,Смоленское направление  платформа Садовая,,
Смоленское направление,Партизанская,платформа,Смоленское направление  платформа Партизанская,,
Смоленское направление,Шаликово,платформа,Смоленское направление  платформа Шаликово,55.511833,36.2196309
Смоленское направление,Кукаринская,платформа,Смоленское направление  платформа Кукаринская,55.499664,36.126707
Смоленское направление,109 км,платформа,Смоленское направление  платформа 109 км,55.494296,36.066543
Смоленское направление,Колочь,платформа,Смоленское направление  платформа Колочь,55.499464,35.737329
Смоленское направление,144 км,платформа,Смоленское направление  платформа 144 км,55.529643,35.539233
Смоленское направление,147 км,платформа,Смоленское направление  платформа 147 км,55.520615,35.4901659
Смоленское направление,Дровнино,платформа,Смоленское направление  платформа Дровнино,55.512942,35.381104
Смоленское направление,Кунцево II,ж/д станция,Смоленское направление  ж/д станция Кунцево II,55.7268013,37.4505135
Смоленское направление,Ромашково,платформа,Смоленское направление  платформа Ромашково,55.734437,37.347384
Смоленское направление,Раздоры,платформа,Смоленское направление  платформа Раздоры,55.738903,37.2946471
Смоленское направление,Барвиха,платформа,Смоленское направление  платформа Барвиха,55.737499,37.262677
Смоленское направление,Ильинское,платформа,Смоленское направление  платформа Ильинское,,
Смоленское направление,Усово,ж/д станция,Смоленское направление  ж/д станция Усово,55.7291393,37.2087046
Смоленское направление,Усово-2,платформа,Смоленское направление  платформа Усово-2,55.737023,37.2084789
Смоленское направление,Инновационный центр Сколково,платформа,Смоленское направление  платформа Инновационный центр Сколково,55.6981853,37.358155
Смоленское направление,Малая Вязёма,платформа,Смоленское направление  платформа Малая Вязёма,55.626397,37.029567
Смоленское направление,Захарово,платформа,Смоленское направление  платформа Захарово,55.872774,38.46777
Смоленское направление,Хлюпино,платформа,Смоленское направление  платформа Хлюпино,55.670427,36.9625671
Смоленское направление,Скоротово,платформа,Смоленское направление  платформа Скоротово,55.678859,36.911924
Смоленское направление,Звенигород,ж/д станция,Смоленское направление  ж/д станция Звенигород,55.700149,36.8788859
Смоленское направление,ОКНСМ,ж/д станция,Смоленское направление  ж/д станция ОКНСМ,55.6810077,36.4668485
Ярославское направление,Москва III,платформа,Ярославское направление  платформа Москва III,55.801762,37.651276
Ярославское направление,Маленковская,платформа,Ярославское направление  платформа Маленковская,55.8146102,37.6628405
Ярославское направление,Яуза,платформа,Ярославское направление  платформа Яуза,55.8290755,37.668533
Ярославское направление,Северянин,платформа,Ярославское направление  платформа Северянин,55.8459975,37.6694855
Ярославское направление,Лосиноостровская,платформа,Ярославское направление  платформа Лосиноостровская,55.8621569,37.6820215
Ярославское направление,Лось,платформа,Ярославское направление  платформа Лось,55.8806077,37.7118436
