id|name|lat|lon|address|price-from|price-to|readyDate|type|class|car-distance|car-time|description|developer|site
105248184|"Береговой"|"55.95161169204245"|"37.8744427750834"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
105437840|"имени Менжинского"|"55.950994979382756"|"37.807206615538426"|""|"null"|"null"|"null"|"ДНТ"|"null"|"null"|"null:null"|""|""|""
107260293|"Нива"|"55.90844802629611"|"37.48120939593347"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
107260299|"Восход-7"|"55.915881973985876"|"37.48160425704669"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
107342450|"Сирень-1"|"55.92343791935903"|"36.99731867921284"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
107350032|"Сирень-2"|"55.92092809680945"|"36.999751967399675"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
107354902|"Надежда"|"55.958026837004304"|"37.030734037577005"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108014559|"Дружба"|"55.97923177944417"|"37.890310051356586"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
108058478|"Дружба"|"55.60095537661302"|"37.152952559954024"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108058501|"Дачный посёлок ЦАТСА"|"55.59801637552544"|"37.15680778426918"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
108058513|"Ветеран"|"55.59616322512017"|"37.14610606147122"|""|"null"|"null"|"null"|"СПК"|"null"|"null"|"null:null"|""|""|""
108499054|"Иглово 92"|"55.785448853002414"|"36.65486690773502"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108504878|"Озерка"|"55.78341598154028"|"36.642688057264245"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108773218|"Берёзка"|"55.29563469117258"|"37.36903029101824"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108831512|"Раменка-2"|"55.639438195340986"|"36.93823279230196"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108897724|"Заречье-1"|"56.06400197014217"|"37.881516496638945"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
108933004|"Раменки"|"55.63442999633824"|"36.92902072119105"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
109256862|"Зайчик"|"55.258287902283065"|"37.30555287282236"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
109769460|"Садко"|"55.837514145524246"|"38.32437057183881"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
109769717|"Сосновый Бор"|"55.83378413975844"|"38.31880570531"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
110268040|"Красный Воин"|"56.04275249903533"|"37.21820344153757"|""|"null"|"null"|"null"|"ДНП"|"null"|"null"|"null:null"|""|""|""
110468738|"Благово"|"56.06625568053117"|"38.011727334360195"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
110862764|"Каштан"|"56.02728669500595"|"36.57282482444436"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
111017026|"Садовое товарищество Мцыри"|"55.93478176245604"|"37.26999237972216"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
111101784|"Маленькая Шотландия"|"55.995606382869"|"37.32654895787832"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
111524244|"Тарасовка"|"55.97050855196469"|"37.780831908889915"|""|"null"|"null"|"null"|"ДПК"|"null"|"null"|"null:null"|""|""|""
111524264|"Водопроводчик-3"|"55.95852139754963"|"37.786339709474916"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
112156059|"Лесные Поляны"|"55.898413504200434"|"37.91225436987941"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
112156074|"СОТ Оболдино"|"55.89427174377768"|"37.91212201062101"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
112156081|"Водопроводчик-11"|"55.89468672063873"|"37.899821377143084"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
112527203|"Мирный"|"55.85851509905353"|"37.16064869586718"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
112666213|"пос  Лукоморье"|"55.578147242241464"|"37.496939223226576"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
112710965|"Здоровье"|"55.634139410635626"|"37.83288450205752"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
112980359|"Уча"|"55.941520498707426"|"37.95334619687897"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
113386513|"Погонный"|"55.87312879247092"|"37.879689930191574"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
113593189|"Заречье"|"55.879093686386256"|"36.8743720304499"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
113595882|"Театральное"|"55.87586046452542"|"36.86603417314247"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
113683025|"Инвалиды (ст  Труженик  ст  Станкостроитель  ст  Связист)"|"55.390440059221525"|"36.83207957556487"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
113938911|"Дзержинец"|"56.17747136148963"|"37.57769374013809"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
113996305|"Поляны"|"55.953961863108155"|"37.88647158858421"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114297157|"Ручеёк"|"55.6496917954089"|"37.90270004135973"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114506474|"Сосновый Бор"|"55.992017233893236"|"37.91459187766214"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
114656855|"Автомобилист-1"|"55.84490372673805"|"36.59298823395658"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114658289|"Иглово-1"|"55.787187410037525"|"36.645388228409374"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114661126|"Калинка"|"55.58311935328484"|"36.696557129040706"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114662407|"Флокс"|"55.60677558998534"|"36.68344392661919"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
114665255|"Берёзка"|"55.61315024671574"|"36.70135827238611"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
114665457|"Энергия-4"|"55.601857603649364"|"36.70127896156511"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114665460|"Энергия-5"|"55.60436765841446"|"36.70234784764492"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114666449|"Солнечное"|"55.58600504178133"|"36.70733913184118"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
114666450|"Авиатор"|"55.58553311811637"|"36.710728523780645"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114720495|"Энергия-1"|"55.581861833735545"|"36.67217745247265"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114786699|"Ручеёк-1"|"55.60030050512133"|"36.67484174888257"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114787768|"Чапаевец"|"55.58917073964889"|"36.6211860028378"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114926215|"Конструктор"|"55.583089558351006"|"36.66101802699317"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114926222|"Лесная Поляна-66"|"55.577026190059996"|"36.66123391947217"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
114926224|"Труженник"|"55.59056473914737"|"36.69897438757652"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
114926230|"ВАРЗ-1"|"55.58485319457459"|"36.71747891396173"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
115131469|"Сельский Труженник"|"55.63317506800617"|"36.72067137912695"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
115492357|"Колосс"|"55.990450847080076"|"37.898332306312874"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
115492360|"Машиностроитель"|"55.989695393836854"|"37.908659708298174"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
115831087|"Ёлочки-2"|"55.41724654895224"|"37.76631277112135"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
115888702|"Лесные Поляны-3"|"55.983318403927896"|"36.4246946714286"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
115888703|"Лесные Поляны-2"|"55.98452152197021"|"36.412826618826934"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116123833|"Чайка-1"|"56.18249132196339"|"37.55705474699801"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
116224655|"Ветераны Победы"|"55.606858694258825"|"37.22078568728013"|""|"null"|"null"|"null"|"СПК"|"null"|"null"|"null:null"|""|""|""
116224661|"Искра"|"55.59783004650953"|"37.22897173805916"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116224667|"Толстопальцево-5"|"55.60667936843427"|"37.2004759614635"|""|"null"|"null"|"null"|"СПК"|"null"|"null"|"null:null"|""|""|""
116224670|"Луч"|"55.609740164112395"|"37.23253152172135"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116247020|"Кольчиха"|"55.76252957468665"|"37.15540185641403"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
116391426|"Плановый Работник"|"56.069289440959345"|"37.88150978217251"|""|"null"|"null"|"null"|"ДНТ"|"null"|"null"|"null:null"|""|""|""
116529531|"Шапито"|"55.60634495280843"|"36.408927100471786"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116529535|"Руза"|"55.61326510294838"|"36.41462587222284"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116529542|"Заря"|"55.615456157422074"|"36.4104730997944"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116559290|"Нарские Пруды"|"55.524349931992596"|"36.41663892466616"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116629886|"Родник"|"55.61539601400314"|"36.44089289153673"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116629903|"Фобос"|"55.618750302857975"|"36.44049488676427"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116813716|"Витязь"|"55.63135364699438"|"36.71365183385544"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116816677|"Вязы"|"55.625462488489326"|"37.04450696956857"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116816682|"Мичуринец"|"55.62527929615713"|"37.032062892618036"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
116816683|"Лесное"|"55.62242643795683"|"37.065383306905"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117065764|"Нагорное"|"56.11493538508455"|"37.904839919728154"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117065771|"Строитель"|"56.12459267055411"|"37.90563378035737"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117158407|"Уголёк"|"56.10831725452174"|"37.88405799851917"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117158418|"Меркурий"|"56.10786120804979"|"37.89794589937376"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117285471|"ВСЕГИНГЕО"|"55.761683883890264"|"38.35233361148094"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117297388|"Алёшинские Сады"|"55.6997477907607"|"38.35901888149871"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117323142|"Лесная Быль"|"56.08752310842759"|"37.88197743919687"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117328243|"Сказка"|"56.094101642777574"|"37.91850630519602"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117351374|"КБ Туполева"|"56.11692133029505"|"37.533178464319114"|""|"null"|"null"|"null"|"ДП"|"null"|"null"|"null:null"|""|""|""
117351376|"Ларево-Дачное"|"56.109124844278725"|"37.52603978295987"|""|"null"|"null"|"null"|"ДСК"|"null"|"null"|"null:null"|""|""|""
117448689|"микрорайон Светлый"|"56.106200236537816"|"37.88374708879665"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
117455320|"Мосгаз"|"56.10660459701164"|"37.90068078644673"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117498118|"Пион"|"55.7466636203574"|"36.99021027688379"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117551278|"Здоровье"|"55.97824145048759"|"36.8482303438331"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117603117|"Отдых"|"56.12764289734899"|"37.90376550000901"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117607978|"Люкс"|"55.64864095215706"|"36.551313578173385"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117687934|"Газовщик"|"55.58680496392286"|"37.41179646469551"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117738034|"Тюльпан"|"55.70667381032784"|"36.59202047567606"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117738038|"Краснопролетарец-2"|"55.675768340790476"|"36.56930160837267"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117738041|"Коммунальник"|"55.679606635267746"|"36.57575578821516"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117738046|"Рузские Зори"|"55.685013958739354"|"36.5641228333885"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
117808583|"Солнечная Поляна"|"55.49238791104464"|"36.65209407551741"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117906978|"Лесная Поляна"|"55.795644835402136"|"38.369047286003784"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117906991|"Надежда"|"55.80168132951844"|"38.38165744059359"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
117907053|"Солнечный; Аметист"|"55.80597331317038"|"38.3491213295336"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
118286396|"Наука"|"55.96376934316916"|"37.85528345448929"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
118446401|"Урожай-92"|"55.638440664977345"|"36.6270286441819"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119213428|"Дубрава"|"55.49847884737122"|"37.17718234432115"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119281407|"Мараховка"|"55.50764916171339"|"37.21600253715584"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119289439|"Империал"|"55.52893200181546"|"37.20744369744488"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
119290372|"Дубрава"|"55.53533745884078"|"37.21003471200998"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119312736|"Луч"|"55.36595804598244"|"37.14295048606767"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119313327|"Ново-Петровское"|"55.98651955642877"|"36.416496359490026"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119324513|"Бронницкое"|"55.512839670985954"|"38.353144774215735"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119324519|"Локомотив"|"55.506915114084606"|"38.36110808755099"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119417388|"Дружба"|"55.547247213031596"|"37.14076908108162"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119417399|"Ватутинки"|"55.542939834265084"|"37.18498133864949"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119417402|"Лира"|"55.550955326696865"|"37.14228607324831"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119495155|"Каховка"|"55.89534801635843"|"37.86325792591752"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119760735|"Минерал"|"55.51028788606247"|"38.3743977034758"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
119892699|"Новый Свет"|"55.93418524595276"|"37.601717133012535"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
119894076|"Северянин"|"55.93031487930592"|"37.55696536075344"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
120038704|"Щапово-1"|"55.95079616334053"|"37.51675022193644"|""|"null"|"null"|"null"|"ДНТ"|"null"|"null"|"null:null"|""|""|""
120045247|"ДНТЩапово-2"|"55.95471771715674"|"37.52105385414006"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
120416460|"Берёзка"|"55.51054177266081"|"38.367959173548066"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
120416461|"Вымпел"|"55.5077049897439"|"38.36505243901462"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
120416462|"Геолог"|"55.50963697908883"|"38.36704495965706"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
120416463|"Локомотив-2"|"55.51277267776652"|"38.368255070754905"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
120418596|"Садовая"|"55.50807826127507"|"38.35269344604702"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
120526948|"Зеленый Бор-1"|"55.966978228968486"|"37.87321441217837"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
120526951|"Здоровье-2"|"55.97094932961929"|"37.87014614354693"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
120630735|"Дулев Ручей"|"55.93930092084677"|"37.81787265061541"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
120724779|"Полянка"|"55.55909731398878"|"37.1313241533186"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121106828|"Внуково"|"55.646508172439766"|"37.25826670321369"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121106831|"Белая Дача"|"55.64294827837129"|"37.26006071100263"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121106832|"ТИЗ Ново-Внуково"|"55.64608647269075"|"37.27209211312413"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
121106837|"Дубрава"|"55.63465934536479"|"37.285779839654936"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121159094|"Спутник"|"55.56415247745539"|"38.29699461265517"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
121201819|"Лесное"|"55.988982459319345"|"37.77556250247903"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121378298|"Завилово"|"56.03869686192571"|"37.831039107209065"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121390685|"Заозёрный"|"55.979678711922794"|"37.99101022671093"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121515486|"Спутник-1"|"56.05338529947464"|"38.01204032317925"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121516516|"Доброе"|"56.06634067044633"|"37.97701532272303"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
121522815|"40 Лет Октября"|"55.66757794662911"|"37.19727560028956"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121534329|"Комягино-2"|"55.9927692353937"|"37.97277545405975"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121551610|"Фомкино-3"|"56.07861819738242"|"37.96553857099336"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121643469|"Металлург"|"55.33681703928698"|"37.121394434731215"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121656614|"Мамонтовка"|"56.047960732034184"|"38.00855357278004"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121667623|"Летово-1"|"55.57145421500368"|"37.39456400267675"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
121667630|"Барские Поляны"|"55.574186714013294"|"37.40433422240805"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121667636|"Филатов Луг-2"|"55.58806787399705"|"37.400243885150985"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
121667645|"Филатов Луг"|"55.5962397850645"|"37.407035003252446"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121678990|"Заря-1"|"55.97527958541039"|"38.038257098453506"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
121980541|"Жилой уомплекс Парк Апрель"|"55.52990655242609"|"37.03385738774896"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
122032530|"Дом отдыха (забр )"|"55.89561910068139"|"37.9331652602488"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
122231188|"Керамик"|"55.638493528895914"|"36.77422901025042"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
122231192|"Ручеёк"|"55.633268756152255"|"36.77902778626911"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
122232398|"ДОЛ Лесные Дали"|"55.63821182800833"|"36.69226992129302"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
122239364|"Литвиново-2"|"56.029009772331435"|"38.12254613159234"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
122448630|"Альпийский"|"55.8853846272427"|"36.78697524789693"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
122493394|"Зеленоградское"|"56.083831219101725"|"37.90031785463788"|""|"null"|"null"|"null"|"СТ"|"null"|"null"|"null:null"|""|""|""
122970101|"Царское Село"|"55.6350727313817"|"36.396911239471144"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
122982569|"Томшина гора (арендаторы)"|"55.64214635249729"|"36.46867089366579"|""|"null"|"null"|"null"|"null"|"null"|"null"|"null:null"|""|""|""
123319295|"Клин"|"55.6408080279211"|"36.7669841145186"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
123319296|"Полесье"|"55.63830450432154"|"36.768392028246936"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
123319297|"Щит"|"55.642080078615656"|"36.76430340448611"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
123319298|"Янтарь"|"55.63943161043918"|"36.77167792760868"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
123752307|"Заря-50"|"55.59940549027142"|"37.240882100006026"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
123752397|"Ручеёк"|"55.594977471488654"|"37.23363354013706"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124086263|"Химгородок"|"55.871574745523986"|"36.85017151089655"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124086264|"Химгородок"|"55.87146375660178"|"36.85107098845468"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124086269|"Дубрава"|"55.87681151862421"|"36.81348610318114"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124086278|"Химгородок"|"55.87244696544198"|"36.851119009925405"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124086281|"Полянка"|"55.89038683268016"|"36.827264401730865"|""|"null"|"null"|"null"|"ЖК"|"null"|"null"|"null:null"|""|""|""
124087778|"Финская Деревня"|"55.87773533673944"|"36.8045802665052"|""|"null"|"null"|"null"|"ЖК"|"null"|"null"|"null:null"|""|""|""
124087780|"Мелоди"|"55.87818503261684"|"36.79305942907291"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
124093427|"Ёлочка"|"55.850408356619496"|"36.81330601717839"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124093428|"Экран Проект"|"55.865396832701705"|"36.792437451484716"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124093429|"Истра"|"55.85467116367767"|"36.81567968584959"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124126535|"Белозёрово"|"55.66559814610987"|"36.782339187660156"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124157729|"Белозёрово"|"55.6677991019597"|"36.79140469890785"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124157731|"Белозёрово-2"|"55.66242761800329"|"36.80899990455347"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124157732|"Белозерово-3"|"55.664915845307675"|"36.79919332102072"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124157733|"Большая Семья"|"55.66631227570052"|"36.810939651430665"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124157735|"Островня"|"55.67033096489249"|"36.79555951631966"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124356458|"Локомотив"|"55.61141211946956"|"36.82090320417788"|""|"null"|"null"|"null"|"СНТ"|"null"|"null"|"null:null"|""|""|""
124356459|"Родник"|"55.604753364579004"|"36.822336200502846"|""|"null"|"null"|"null"|"ТЛПХ"|"null"|"null"|"null:null"|""|""|""
124425657|"Крючково-2"|"55.87486666864232"|"36.794332877210095"|""|"null"|"null"|"null"|"КП"|"null"|"null"|"null:null"|""|""|""
